movement_month,reference,description,color_normalized,product_key,sales_qty,returns_adjustments_qty,net_qty,movement_rows,subtotal
2026-01,010204,REEB PERUANA 150 GR,KAKY,010204|KAKY,2.9,0.0,-2.9,1,138907.0
2026-01,010204,REEB PERUANA 150 GR,NEGRO,010204|NEGRO,10.0,0.0,-10.0,1,379833.0
2026-01,010204,REEB PERUANA 150 GR,PAPRIKA,010204|PAPRIKA,0.6,0.0,-0.6,1,25714.0
2026-01,010204,REEB PERUANA 150 GR,ROJO,010204|ROJO,3.0,0.0,-3.0,1,143697.0
2026-01,010206,REEB PERUANA 310 GR,ARENA,010206|ARENA,26.0,0.0,-26.0,1,999325.0
2026-01,010206,REEB PERUANA 310 GR,BLANCO,010206|BLANCO,17.0,0.0,-17.0,1,713446.0
2026-01,010206,REEB PERUANA 310 GR,CHOCOLATE,010206|CHOCOLATE,13.6,0.0,-13.6,1,540503.0
2026-01,010206,REEB PERUANA 310 GR,IVORY,010206|IVORY,15.4,0.0,-15.4,1,689246.0
2026-01,010206,REEB PERUANA 310 GR,KAKY,010206|KAKY,23.4,0.0,-23.4,1,927897.0
2026-01,010206,REEB PERUANA 310 GR,NEGRO,010206|NEGRO,149.8,0.0,-149.8,1,6009559.0
2026-01,010206,REEB PERUANA 310 GR,ROJO,010206|ROJO,1.0,0.0,-1.0,1,44538.0
2026-01,010301,"CUELLO S-M 40X8,5 + J PUNO 37,5X3,5",BLANCO,010301|BLANCO,174.0,0.0,-174.0,1,645384.0
2026-01,010301,"CUELLO S-M 40X8,5 + J PUNO 37,5X3,5",NEGRO,010301|NEGRO,90.0,0.0,-90.0,1,363060.0
2026-01,010302,"CUELLO L-XL 42X8,5 + PUNO 37,5X3,5 +",BLANCO,010302|BLANCO,146.0,0.0,-146.0,1,551276.0
2026-01,010302,"CUELLO L-XL 42X8,5 + PUNO 37,5X3,5 +",IVORY,010302|IVORY,20.0,0.0,-20.0,1,67220.0
2026-01,010302,"CUELLO L-XL 42X8,5 + PUNO 37,5X3,5 +",NEGRO,010302|NEGRO,105.0,0.0,-105.0,1,413475.0
2026-01,020101,LICRA FRIA 200 GR,ARENA,020101|ARENA,485.8,0.0,-485.8,1,20699955.0
2026-01,020101,LICRA FRIA 200 GR,AZUL M,020101|AZUL M,93.4,0.0,-93.4,1,3695030.0
2026-01,020101,LICRA FRIA 200 GR,BLANCO,020101|BLANCO,598.7,0.0,-598.7,1,22462985.0
2026-01,020101,LICRA FRIA 200 GR,CEMENTO,020101|CEMENTO,287.8,0.0,-287.8,1,17756280.0
2026-01,020101,LICRA FRIA 200 GR,INDIGO,020101|INDIGO,70.4,0.0,-70.4,1,4774523.0
2026-01,020101,LICRA FRIA 200 GR,JASPE MEDIO,020101|JASPE MEDIO,47.3,0.0,-47.3,1,1509567.0
2026-01,020101,LICRA FRIA 200 GR,KAKY,020101|KAKY,183.2,0.0,-183.2,1,6647298.0
2026-01,020101,LICRA FRIA 200 GR,LILA,020101|LILA,41.3,0.0,-41.3,1,3561669.0
2026-01,020101,LICRA FRIA 200 GR,MENTA BEBE,020101|MENTA BEBE,19.7,0.0,-19.7,1,2577470.0
2026-01,020101,LICRA FRIA 200 GR,NEGRO,020101|NEGRO,867.4,0.0,-867.4,1,29210893.0
2026-01,020101,LICRA FRIA 200 GR,PALO DE ROSA,020101|PALO DE ROSA,160.5,0.0,-160.5,1,7851328.0
2026-01,020101,LICRA FRIA 200 GR,RATA,020101|RATA,21.8,0.0,-21.8,1,525751.0
2026-01,020101,LICRA FRIA 200 GR,ROJO,020101|ROJO,411.6,0.0,-411.6,1,12962428.0
2026-01,020101,LICRA FRIA 200 GR,TURQUI,020101|TURQUI,23.2,0.0,-23.2,1,935795.0
2026-01,020101,LICRA FRIA 200 GR,VERDE BOTELLA,020101|VERDE BOTELLA,164.9,0.0,-164.9,1,5573977.0
2026-01,020102,LICRA FRIA 240 GR,AZUL M,020102|AZUL M,385.9,0.0,-385.9,1,13768871.0
2026-01,020102,LICRA FRIA 240 GR,CHOCOLATE,020102|CHOCOLATE,21.6,0.0,-21.6,1,762350.0
2026-01,020102,LICRA FRIA 240 GR,CRUDO,020102|CRUDO,1010.2,0.0,-1010.2,1,41954132.0
2026-01,020102,LICRA FRIA 240 GR,INDIGO,020102|INDIGO,218.1,0.0,-218.1,1,7958469.0
2026-01,020102,LICRA FRIA 240 GR,NEGRO,020102|NEGRO,2312.1,0.0,-2312.1,1,83017072.0
2026-01,020102,LICRA FRIA 240 GR,ROJO,020102|ROJO,398.6,0.0,-398.6,1,15516867.0
2026-01,020102,LICRA FRIA 240 GR,TURQUI,020102|TURQUI,293.8,0.0,-293.8,1,13886676.0
2026-01,020102,LICRA FRIA 240 GR,VERDE BOTELLA,020102|VERDE BOTELLA,160.4,0.0,-160.4,1,5985306.0
2026-01,020201,REEB LICRA FRIA 200 GR,ARENA,020201|ARENA,21.0,0.0,-21.0,1,726222.0
2026-01,020201,REEB LICRA FRIA 200 GR,AZUL M,020201|AZUL M,2.6,0.0,-2.6,1,97311.0
2026-01,020201,REEB LICRA FRIA 200 GR,BLANCO,020201|BLANCO,26.2,0.0,-26.2,1,871954.0
2026-01,020201,REEB LICRA FRIA 200 GR,CEMENTO,020201|CEMENTO,11.8,0.0,-11.8,1,747493.0
2026-01,020201,REEB LICRA FRIA 200 GR,INDIGO,020201|INDIGO,1.0,0.0,-1.0,1,35294.0
